accent,latitude,longitude
20637,46.7574965,13.2476697
20636,46.8866446,13.0343034
20635,46.7982211,13.4963308
20634,46.8190736,13.5186548
20633,46.829306,13.3544424
20632,47.0171559,13.6134966
20631,46.8623341,12.9575269
20630,46.8007487,13.7107017
20627,46.932825,13.2019817
20625,46.7483693,12.9701278
20624,46.8583111,13.3451485
20622,46.9216153,12.9130906
20620,46.8051293,13.5714926
20619,46.9545937,13.5063159
20618,46.9886869,13.1706177
20616,46.8337598,13.4261725
20613,46.76921095,13.369446418443296
20611,46.7557323,13.0245296
20610,47.0392667,12.8421104
20609,46.7506053,13.1804131
20608,46.9065611,13.5359844
20607,46.9351835,13.1298627
20605,46.9755616,12.8916439
20604,46.7659486,13.084745156641972
20603,46.74483415,13.129454223492226
20602,46.8016902,13.4511819
20601,46.8144214,13.7983599
20534,46.802165200000005,14.295498879899064
20531,46.8498099,14.192773
20530,46.8955368,14.3313853
20527,46.7672814,14.3576981
20523,46.780267,14.431627
20520,46.8620911,14.4464578
20519,46.914433,14.4266404
20518,46.9805556,14.2166667
20515,46.73783,14.2894871
20513,46.8357764,14.5410072
20512,46.8381429,14.4863207
20511,46.9397139,14.5486137
20509,46.8903519,14.5113664
20508,46.8751209,14.2897692
20506,46.8742382,14.1166943
20505,46.9520636,14.4052266
20504,46.8091853,14.5595465
20503,46.8548989,14.0742413
20502,46.7485397,14.5319719
20501,46.871383,14.4698793
20442,46.6643147,14.3999521
20441,46.4742377,14.374357494833053
20435,46.6464364,14.085331426153877
20432,46.6046605,14.0964161
20428,46.5264861,14.412525956493024
20425,46.6509109,14.45082
20424,46.6359543,14.1448209
20421,46.65774,14.1735526
20419,46.6176925,14.1630158
20418,46.6808317,14.3490671
20417,46.5607322,14.2875793
20416,46.548782700000004,14.146276860077835
20415,46.63377425,14.210521113500743
20414,46.5624,14.234
20412,46.5934581,14.1872245
20409,46.6106949,14.4679243
20405,46.5265324,14.3006203
20403,46.490776,14.140201846169271
20402,46.58930525,14.39455209784725
20321,46.6840108,12.8489398
20320,46.67843775,13.271600565567685
20316,46.6165918,13.5175695
20307,46.6616767,12.971169864384253
20306,46.6405556,13.1869444
20305,46.6126272,13.355188956890357
20302,46.6613594,13.078508
20201,46.6167284,13.8500268
20101,46.623943,14.3075976
10932,47.2428207,16.4212819
10931,47.1960408,16.3735434
10930,47.2396424,16.273665
10929,47.368317,16.0229645
10928,47.2576646,16.0964197
10927,47.384183,16.1440911
10926,47.3020477,16.3476026
10925,47.2596082,16.2331055
10924,47.3760789,16.3248899
10923,47.3233193,16.2768141
10922,47.2650243,16.4341545
10921,47.2526536,16.2428502
10920,47.3473047,16.1327297
10919,47.3049404,16.4408807
10918,47.37254,16.1234157
10917,47.2861513,16.2124214
10916,47.3502046,16.2059206
10915,47.2199383,16.2189647
10914,47.193792,16.3121335
10913,47.2958381,16.3943565
10912,47.291894,16.0805651
10911,47.3665294,16.2313699
10910,47.335230949999996,16.07203366031665
10909,47.2095923,16.161555
10908,47.1752597,16.3579534
10907,47.2490108,16.1524643
10906,47.2295643,16.3811473
10905,47.2385296,16.3219127
10904,47.3633649,16.0660321
10903,47.15869355,16.43462698425938
10902,47.4057249,16.2581042
10901,47.3338327,16.2290003
10828,47.4457771,16.5041629
10827,47.5250772,16.357118019142614
10826,47.45545165,16.37264437247677
10825,47.572557,16.4991792
10824,47.5887753,16.5027466
10823,47.5793832,16.4273085
10822,47.5274371,16.477689
10821,47.47447205,16.487524073561207
10820,47.6108366,16.4971048
10819,47.5678141,16.5288486
10818,47.4486872,16.4158141
10817,47.4414153,16.3487551
10816,47.5012609,16.5054577
10815,47.53533,16.6603337
10814,47.5459648,16.4461422
10813,47.599776,16.5483316
10812,47.5615447,16.4280445
10811,47.4295624,16.5278233
10810,47.4637739,16.6402144
10809,47.4066558,16.4181944
10808,47.588607,16.4643369
10807,47.5967488,16.3926882
10806,47.5367161,16.38541896629782
10805,47.5874558,16.5475663
10804,47.5396097,16.5527854
10803,47.459547799999996,16.567944236597857
10802,47.5102623,16.4008189
10801,47.6004471,16.6248006
10727,48.0992101,16.9884234
10726,48.0448482,16.9477439
10725,47.1609646,15.7550684
10724,47.9841599,17.0030199
10723,47.9505257,16.7563089
10722,47.9261532,16.8679364
10721,47.72618,16.9380668
10720,47.7640341,16.9867991
10719,47.7841321,16.9415
10718,47.8568111,16.8341439
10717,47.9973956,16.8608307
10716,47.7022616,16.9059181
10715,48.0475424,17.0345629
10714,47.9403019,17.0661763
10713,47.9491855,16.8425149
10712,47.8826538,16.9411726
10711,48.0924999,17.0638888
10710,47.9620701,16.794767
10709,47.7610752,16.8008294
10708,47.8714144,16.9742478
10707,47.8983503,16.9083706
10706,48.0155051,16.9841624
10705,47.837745,16.9241358
10704,48.0116888,17.1069611
10703,48.0198451,16.7792466
10702,47.7432657,16.8332299
10701,47.775808,17.0330436
10619,47.7845295,16.415535
10618,47.76269715,16.456865967721264
10617,47.7366018,16.5047245
10616,47.772721,16.4766748
10615,47.7382162,16.3381161
10614,47.7750029,16.3948459
10613,47.6488248,16.3797821
10612,47.7118197,16.5106398
10611,47.7752135,16.3258026
10610,47.7097133,16.4253971
10609,47.8063691,16.3699519
10608,47.7527394,16.4365938
10607,47.7978747,16.2979047
10606,47.7368423,16.3980488
10605,47.7189954,16.4176425
10604,47.6970518,16.4773396
10603,47.7869661,16.454586
10602,47.7131848,16.349985
10601,47.7458723,16.4876353
10512,46.8866261,16.0380137
10511,47.0047074,16.1708221
10510,46.9416641,16.1863665
10509,46.9206088,16.1346263
10508,47.0492181,16.1224748
10507,46.8690545,16.0292721
10506,46.9481799,16.233476
10505,46.8813494,16.0706448
10504,46.9371733,16.1412906
10503,46.9881998,16.2601459
10502,47.0073713,16.1990223
10501,47.0907356,16.1061701
10428,47.0568399,16.4784094
10427,47.1424088,16.230739574265908
10426,47.133239950000004,16.48562891240856
10425,47.119308,16.1641956
10424,47.1191584,16.1910116
10423,47.005130199999996,16.31032113583282
10422,47.0335104,16.3244932
10421,47.0124793,16.3168203
10420,47.0161982,16.361314
10419,47.2228524,16.0981793
10418,47.1956456,16.1067862
10417,47.0899178,16.3063095
10416,47.0447897,16.4141729
10415,47.2043957,16.1331831
10414,47.1592565,16.1682822
10413,47.1277657,16.2696536
10412,47.1863428,16.164464
10411,47.1876885,16.205515
10410,47.0251655,16.2628257
10409,47.1690249,16.2596763
10408,47.0754778,16.2085778
10407,47.0271057,16.4162292
10406,47.159708,16.2891471
10405,47.058765,16.3243364
10404,47.0733116,16.25869189870641
10403,47.1066806,16.4612157
10402,47.15774855,16.124122136303342
10401,47.1440687,16.1745205
10323,47.7646225,16.5136193
10322,47.8148376,16.4084515
10321,47.9069163,16.5464748
10320,47.9155019,16.517984
10319,47.7949101,16.4985038
10318,47.9163073,16.4295079
10317,47.8140457,16.558039
10316,47.8358338,16.4146427
10315,47.7803088,16.5414018
10314,47.8509991,16.6255695
10313,47.789678949999995,16.616896104040084
10312,47.913427,16.6957954
10311,47.8505368,16.593500143287912
10310,47.83322,16.6668936
10309,47.8677623,16.3764014
10308,47.8397161,16.4571041
10307,47.7532964,16.6658697
10306,47.9352674,16.4794263
10305,47.7548029,16.54056
10304,47.879108,16.4430459
10303,47.8352763,16.4811962
10302,47.8960626,16.6445815
10301,47.9354529,16.7146657
10201,47.8037042,16.689014287384975
10101,47.8454821,16.5249288
